"","SVSPP","YEAR","N","strat.biomass","biomass.var","biomass.SE","strat.abund","abund.var","abund.SE","tot.biomass","tot.bio.var","tot.bio.SE","tot.abundance","tot.abund.var","tot.abund.SE","RPATH","SCINAME","Fall.q","biomass.t_area"
"2390",135,2001,33,1.29472412492481,0.360368504564672,0.600307008591997,0.434150556375095,0.0360589810697611,0.189892024766079,1214130.27645596,316900500455.79,562939.162304232,407126,31709511242.491,178071.646374405,"Bluefish","POMATOMUS SALTATRIX",0.175,0.192667280494764
"2391",135,2002,32,0.365937900026228,0.0337763900949749,0.183783541414826,0.0992598282168791,0.00240796224520316,0.0490709918913727,343159.036872322,29702248640.2294,172343.403239664,93081,2117511466.5066,46016.426050994,"Bluefish","POMATOMUS SALTATRIX",0.175,0.0544550446467601
"2392",135,2003,31,0.148403246687946,0.0265746506514226,0.163017332365067,0.0299804538763527,0.00108456894812458,0.0329327944171852,135986.386681614,22313701951.9619,149377.715714098,27472,910670419.425035,30177.3163058784,"Bluefish","POMATOMUS SALTATRIX",0.175,0.0215793377484449
"2393",135,2004,33,1.63436192544918,0.483571628772404,0.695393146912165,0.618747234482828,0.0877111158884109,0.296160625148602,1532626.33959953,425242742423.666,652106.388884257,580232,77131314664.001,277725.250317649,"Bluefish","POMATOMUS SALTATRIX",0.175,0.243208619858509
"2394",135,2006,38,0.957125418372711,0.113273198904487,0.336560839826155,0.319691478051024,0.0097318513066791,0.0986501460043476,897546.377981774,99610074039.1371,315610.636764887,299791,8557985812.80978,92509.3822961205,"Bluefish","POMATOMUS SALTATRIX",0.175,0.142429377734034
"2395",135,2007,33,0.249505361944851,0.0203848082196548,0.142775376797454,0.0895403574455289,0.00260666800177934,0.0510555384045585,233974.178934018,17925972566.0754,133887.910455259,83967,2292249138.9303,47877.4387256701,"Bluefish","POMATOMUS SALTATRIX",0.175,0.0371287740989362
"2396",135,2008,33,0.550695655663839,0.153545035987307,0.391848230807932,0.154125810131682,0.0110370125231925,0.105057186918328,516416.011552316,135024282451.264,367456.504162416,144532,9705717197.34968,98517.5984144441,"Bluefish","POMATOMUS SALTATRIX",0.175,0.0819487582833094
"2397",135,2009,46,0.664291224902828,0.0821480412709063,0.286614795973457,0.144314534741566,0.00376084693370426,0.0613257444610684,622940.495980469,72239263588.4229,268773.628893206,135331,3307209870.81883,57508.3460970564,"Bluefish","POMATOMUS SALTATRIX",0.175,0.0988528608486352
"2398",135,2010,45,1.82674365593744,0.591007406734028,0.768770061028672,0.58329318445314,0.0506629899739221,0.225084406332207,1713032.71276134,519719510985.957,720915.74472053,546984,44551970202.605,211073.376347196,"Bluefish","POMATOMUS SALTATRIX",0.175,0.271836853562119
"2399",135,2011,40,0.401023017939102,0.0794059383463247,0.281790593076357,0.101456811336192,0.00455473198484396,0.0674887545065395,376060.180128243,69827915820.5292,264249.722460647,95141,4005335724.83722,63287.7217542014,"Bluefish","POMATOMUS SALTATRIX",0.175,0.0596760443361759
"2400",135,2012,43,0.227327396051589,0.0386697039025946,0.196646138794014,0.0661732188112527,0.00327666326670916,0.0572421458953904,213176.744683087,34005326114.7583,184405.331036709,62054,2881428914.82596,53678.9429369278,"Bluefish","POMATOMUS SALTATRIX",0.175,0.033828481555296
"2401",135,2013,42,1.13353591387228,0.751342805129099,0.866800325985806,4.94942242426282,22.6993121468174,4.76437951330679,1062975.69187756,660715095640.493,812843.832258382,4641331,19961298748952.4,4467806.9283433,"Bluefish","POMATOMUS SALTATRIX",0.175,0.168680939564328
"2402",135,2014,42,1.69847873576078,0.590176967123819,0.768229761935724,0.302735657046689,0.0174494094400709,0.132096212815019,1592752.01357939,518989239819.803,720409.078107573,283891,15344644479.6734,123873.50192706,"Bluefish","POMATOMUS SALTATRIX",0.175,0.252749811869164
"2403",135,2015,42,0.169913047671977,0.0278808329924604,0.166975546091218,0.0564537480399026,0.00307778193836282,0.0554777607547639,159336.318503707,24517819444.5941,156581.670206299,52940,2706536848.27202,52024.3870533043,"Bluefish","POMATOMUS SALTATRIX",0.175,0.0252846797130919
"2404",135,2016,40,0.33697739142256,0.0326077445971642,0.180576146257373,0.249514823041779,0.0132064349327014,0.114919253968608,316001.258902193,28674566313.8868,169335.661671979,233983,11613461738.1882,107765.772572687,"Bluefish","POMATOMUS SALTATRIX",0.175,0.0501454451521666
"2405",135,2018,42,0.463465946041299,0.12145349807174,0.348501790629173,0.692815896087994,0.190878129040912,0.436896016279518,434616.167538953,106803657460.397,326808.288542988,649690,167854221034.665,409700.159915352,"Bluefish","POMATOMUS SALTATRIX",0.175,0.0689681467323361
"2406",135,2019,43,0.0794703580791899,0.00453624327086492,0.0673516389619801,0.104167782107742,0.00779386415970244,0.0882828644738176,74523.4957526912,3989077137.75614,63159.1413633541,97684,6853760585.0927,82787.4421944096,"Bluefish","POMATOMUS SALTATRIX",0.175,0.0118259461427366
"2407",135,2021,42,0.00789503544016682,6.01950047711007e-05,0.00775854398525269,0.0564537480399026,0.00307778193836282,0.0554777607547639,7403.58612083174,52934223.9825987,7275.59097136436,52940,2706536848.27202,52024.3870533043,"Bluefish","POMATOMUS SALTATRIX",0.175,0.00117485646431054
"2408",136,2003,31,0.00866602737329278,9.988995458859e-05,0.00999449621484695,0.0288867579109759,0.00110988838431767,0.0333149873828232,7940.94317798888,83873714.9895701,9158.25938645385,26470,931930166.550779,30527.5312881795,"AtlCroaker","MICROPOGONIAS UNDULATUS",0.15,0.00147014968853913
"2409",137,2005,33,0.000571095493875013,0,0,0.0456876395100011,0,0,535.546002822409,0,0,42844,0,0,"Mesopelagics","SYNAGROPS SPINOSUS",0.15,9.91485232421898e-05
"2410",137,2006,38,5.71458665576559e-05,0,0,0.0380972443717706,0,0,53.5886567850827,0,0,35726,0,0,"Mesopelagics","SYNAGROPS SPINOSUS",0.15,9.92115738848193e-06
"2411",138,1970,42,0,0,0,0.0558925507197672,0.00746393328687178,0.0863940581687872,0,0,0,52413,6563626299.23952,81016.2101016798,"OtherPelagics","APOGONIDAE",0.175,0
"2412",138,1981,37,0,0,0,0.00952431109294266,0.000615686778192794,0.0248130364565241,0,0,0,8931,541422032.341605,23268.4772243824,"OtherPelagics","APOGONIDAE",0.175,0
"2413",138,1985,34,0.00456876395100011,0,0,0.71222986397477,0.0195758969318061,0.139913891132389,4284.36802257927,0,0,667895,17214632954.8259,131204.546242978,"OtherPelagics","APOGONIDAE",0.175,0.000679875587946444
"2414",138,1989,33,0,0,0,0.159906738285004,0,0,0,0,0,149953,0,0,"OtherPelagics","APOGONIDAE",0.175,0
"2415",138,2001,33,0.000114219098775003,0,0,0.0228438197550005,0,0,107.109200564482,0,0,21422,0,0,"OtherPelagics","APOGONIDAE",0.175,1.69968896986611e-05
"2416",139,2005,33,0.177344226414157,0.0312298271024392,0.176719628514886,0.0330866094056264,0.00108702617169885,0.032970079946807,166304.922028539,27462854585.1034,165719.204032313,31027,955908003.769751,30917.7619463271,"StripedBass","MORONE SAXATILIS",0.175,0.0263905098830591
"2417",139,2006,38,0.0689542208201667,0.00719971010269957,0.0848511054889656,0.0201620528713938,0.000615549237602987,0.0248102647628554,64661.9658779095,6331273975.89388,79569.3029747897,18907,541301082.033265,23265.878062804,"StripedBass","MORONE SAXATILIS",0.175,0.0102610447649058
"2418",141,1963,33,0.191121950906828,0.0126762501825122,0.112588854610535,0.384442191320084,0.0394488258706105,0.198617284924073,216512.763534546,16268093837.3308,127546.437964103,435516,50626738333.1522,225003.8629294,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.0414663899976043
"2419",141,1964,32,0.0790352472558636,0.00521244073709063,0.0721972349684573,0.282268740199513,0.0288705176777426,0.169913265161207,74115.4696612296,4583710999.31606,67703.1092293113,264698,25388127387.954,159336.52245469,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.0141945487169295
"2420",141,1965,29,0.0303822697814248,0.000580085347134302,0.0240849610158352,0.0607645395628497,0.00232034138853721,0.0481699220316704,28491.0375105764,510114880.977177,22585.7229456393,56982,2040459523.90871,45171.4458912786,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.00545658580844555
"2421",141,1967,43,0.0243058158251399,0.000545570491179171,0.023357450442614,0.0270064620279332,0.000673543816270581,0.0259527227140156,22792.8300084611,479763240.956489,21903.4983725543,25325,592300297.477147,24337.2204139492,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.00436526864675644
"2422",141,1969,38,0.0141134370099756,0.000215442233161045,0.0146779505776878,0.119403216095768,0.00443571362682739,0.0666011533445735,13234.9052966481,189455378.711643,13764.2790843416,111971,3900673478.43908,62455.37189417,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.00253474084230884
"2423",141,1971,46,0,0,0,0.141134370099756,0.0208441776592317,0.144375128257022,0,0,0,132349,18329932411.2118,135388.080757546,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0
"2424",141,1972,44,0,0,0,0.544375427527632,0.195253777984729,0.441875296870881,0,0,0,510489,171702074891.342,414369.490782493,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0
"2425",141,1973,40,0,0,0,0.959713716678343,0.939862742697177,0.969465183849929,0,0,0,899974,826495572581.415,909118.01906101,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0
"2426",141,1974,37,0,0,0,0.240394198316635,0.015759241172512,0.125535816293646,0,0,0,225430,13858345973.9509,117721.476264745,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0
"2427",141,1975,40,0.011761197508313,0.000169381261299232,0.0130146556350613,1.52599313459725,0.871637288854359,0.933615171713892,11029.0877472068,148950326.661876,12204.5207469149,1431003,766499540206.914,875499.594635494,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.00211228403525737
"2428",141,1976,42,0.0188179160133009,0.000410370925115042,0.020257614003506,4.79856858339172,23.6989209253937,4.86815374915313,17646.5403955309,360871579.769603,18996.6202196497,4499868,20840333731694.5,4565121.43668649,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.00337965445641179
"2429",141,1977,37,0.0846806220598538,0.0014213790676035,0.037701181249445,17.3084682259344,174.793081322882,13.220933451269,79409.4317798889,1249930923.91652,35354.3621624902,16231053,153709367621749,12397958.2037426,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.0152084450538531
"2430",141,1978,52,0.102263365200267,0.00739391718423646,0.0859878897533627,1.10300348253957,0.951376167672454,0.975385138123631,95897.6862110507,6502055607.89427,80635.324814217,1034344,836620236891.447,914669.468655999,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.018366265301772
"2431",141,1979,51,0.0141134370099756,6.88343671663704e-05,0.00829664794759729,3.06261583116471,6.49042689730064,2.54763162511786,13234.9052966481,60531497.9729747,7780.19909597272,2871974,5707545209620.77,2389046.92495162,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.00253474084230884
"2432",141,1980,36,0,0,0,0.297779484650637,0.0394583047669689,0.198641145704934,0,0,0,279243,34698805165.8257,186276.152971403,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0
"2433",141,1981,37,0.0508083732359123,0.00287829261189709,0.0536497214521855,0.0976720620917795,0.00495810779935606,0.0704138324433208,47645.6590679333,2531110120.93094,50310.1393451752,91592,4360055951.13742,66030.7197532892,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.00912506703231183
"2434",141,1982,37,0.0642486120590579,0.00203366014459879,0.0450961211702159,2.19618021033952,3.98451424186098,1.99612480618347,60249.2713462846,1788358054.09486,42288.982656182,2059473,3503898207875.61,1871870.24333302,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.0115389030278481
"2435",141,1983,37,0.00282268740199513,8.88361917252188e-06,0.00298054008067697,0.610007520510765,0.128918597691217,0.35905236065401,2646.98105932963,7812068.27447823,2795.00774139862,572036,113368309408.054,336702.10781647,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.000506948168461769
"2436",141,1984,35,0,0,0,0.0882309584150036,0.00544193619500973,0.0737694801053236,0,0,0,82739,4785524488.96813,69177.4854195216,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0
"2437",141,1985,34,0.0490043305925972,0.000754243338776505,0.0274634910158287,3.59836543905476,4.84737277894326,2.20167499394058,45953.9142775953,663265764.061314,25753.9465725413,3374375,4262677897999.31,2064625.36504793,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.00880106512079692
"2438",141,1986,38,0,0,0,0.315355349605139,0.0677214444599851,0.260233442239819,0,0,0,295725,59552817100.0495,244034.458837373,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0
"2439",141,1987,32,0.0237278301994649,0.000446407048343367,0.0211283470329169,0.167357860948421,0.0191252076027009,0.138293917446505,21742.5289852651,374830659.362054,19360.5438808432,153355,16058693971.7011,126722.902317226,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.00416411564712843
"2440",141,1990,33,0,0,0,0.310495614219464,0.122584440959827,0.350120609161796,0,0,0,291168,107798184902.951,328326.339033211,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0
"2441",141,1992,33,0,0,0,0.987940590698295,0.136767764707245,0.369821260485717,0,0,0,926443,120270702164.449,346800.66632642,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0
"2442",141,1995,31,0.0282268740199513,0.000653573082579733,0.0255650754463923,5.43091526723228,23.5963838412179,4.85761091908542,26469.8105932963,574738453.362206,23973.7033718657,5092852,20750164771646.8,4555234.87557412,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.00506948168461769
"2443",141,1996,33,0.00282268740199513,1.013094553387e-05,0.0031829146287436,0.254041866179561,0.0820606588243468,0.286462316586924,2646.98105932963,8908940.9010703,2984.78490030191,238228,72162421298.6695,268630.641027172,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.000506948168461769
"2444",141,1997,33,0.00705671850498782,3.54583093685449e-05,0.00595468801605466,1.51049263179848,2.67835693979525,1.6365686480546,6617.45264832407,31181293.1537461,5584.02123507299,1416468,2355290886604.19,1534695.69837287,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.00126737042115442
"2445",141,1998,33,0,0,0,0.425410842403032,0.0993498182960042,0.315198062011815,0,0,0,398930,87366145319.0213,295577.646852771,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0
"2446",141,1999,33,0.0264789312255387,0.000240116582577269,0.0154956956145011,1.56523324927691,0.84924093979097,0.92154269558766,24830.673554483,211153483.788467,14531.1212158067,1467801,746804660835.743,864178.604708392,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.00475555517700049
"2447",141,2000,34,0.0112907496079805,8.31975619601759e-05,0.00912126975591534,1.29843620491776,0.590702689917249,0.768571850848864,10587.9242373185,73162190.0580099,8553.48993440747,1217611,519451549411.87,720729.872706738,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.00202779267384707
"2448",141,2001,33,0.0589941667016982,0.00442529831864975,0.0665229157407411,3.78240111867347,18.1911258006169,4.26510560251642,55321.9041399892,3891514474.99652,62382.00441631,3546955,15996894281961.8,3999611.76640456,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.010595216720851
"2449",141,2002,32,0.203140184321209,0.0239235631052876,0.154672438091884,31.3307081651679,884.778367590847,29.7452242820734,190495.135914415,21037879350.499,145044.404754196,29380438,778055529077675,27893646.7511452,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.0364835101151597
"2450",141,2003,31,0.037263917705159,0.00184696526034303,0.0429763337238419,0.0577735158219519,0.00443955353727067,0.0666299747656463,34146.0556653522,1550824990.15715,39380.5153617516,52940,3727720666.20311,61055.062576359,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.00653963137315682
"2451",141,2004,33,0.0987059452462942,0.00515344023066826,0.0717874656933107,2.36231770370384,6.0936880858669,2.46853966665859,92561.7081528389,4531827192.11438,67318.8472280562,2215268,5358661424547.86,2314878.27423989,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.0177273608560155
"2452",141,2005,33,0.0657403895924665,0.00544238547767164,0.073772525222278,2.45573803973576,6.82724419527498,2.61289957619404,61648.188871787,4785919578.71266,69180.3409843625,2302874,6003735273231.28,2450252.08360921,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.0118068228434746
"2453",141,2006,38,0.0694391727737746,0.00362721525620946,0.0602263667857315,1.34861354842728,1.82989756897509,1.35273706572086,65116.7305943204,3189696977.93712,56477.4023653454,1264665,1609173521119.88,1268532.03393524,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.0124711157998877
"2454",141,2007,33,0.0649218102458879,0.00201605816124013,0.0449005363135022,0.0564537480399026,0.0015196418300805,0.0389825836763098,60880.5643645815,1772879239.31299,42105.5725446525,52940,1336341135.16055,36555.9999885182,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.0116598078746207
"2455",141,2008,33,2.82268740199513e-05,1.013094553387e-09,3.1829146287436e-05,0.0282268740199513,0.001013094553387,0.031829146287436,26.4698105932963,890.89409010703,29.8478490030191,26470,890894090.107031,29847.8490030191,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,5.06948168461769e-06
"2456",141,2009,46,0.0298256339319698,0.000332613375539033,0.0182376910692948,0.952683370696543,0.280737016100088,0.529846219293945,27969.0510697789,292493222.441678,17102.43323161,893381,246874240594.511,496864.408661469,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.00535661528950607
"2457",141,2010,45,0.091365631006521,0.00427079082801064,0.0653512878833359,0.326393010248077,0.0349943773856365,0.187067841666163,85678.3130066127,3755643830.12191,61283.3079241151,306076,30773321103.7504,175423.262721198,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.0164090572928378
"2458",141,2011,40,0.066570871656567,0.000802051771647297,0.0283205185624716,0.139451374632681,0.00507076632474358,0.0712093134691213,62426.9751774308,705307496.6513,26557.6259603772,130771,4459125494.18487,66776.6837615112,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.0119559755130329
"2459",141,2012,43,0.172168094931524,0.00612168364434858,0.0782411889246871,0.564909227872501,0.0318602655319012,0.178494441179274,161450.993823296,5383280131.18012,73370.8397878893,529745,28017248910.0027,167383.538348317,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.0309209940609778
"2460",141,2013,42,0.341857698158858,0.0142720431019841,0.119465656579555,0.423403110299269,0.0250069782491979,0.158135948630278,320577.776828185,12550535200.0974,112029.171201511,397047,21990611892.2102,148292.319060058,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.061396856709565
"2461",141,2014,42,0.392315165287188,0.0118524844549188,0.108869116166702,2.41877145174375,4.00019951906372,2.00004987914395,367894.372954286,10422826101.1477,102092.243099795,2268208,3517691511486.7,1875550.98877282,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.0704589018116359
"2462",141,2015,42,0.651964691318285,0.0332586024215739,0.182369411968054,0.77511703857061,0.0264870269059719,0.162748354541519,611381.263136473,29246917026.195,171017.30037103,726868,23292135621.6415,152617.612422818,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.117091359791359
"2463",141,2016,40,0.198238894759074,0.00535019106376386,0.0731450002649796,0.315869337257377,0.0032263479782161,0.0568009505045126,185898.941299279,4704845745.85399,68591.8781333038,296207,2837182706.00898,53265.2110294232,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.0356032497771325
"2464",141,2018,42,1.17617097004127,0.258286389748134,0.508218840410442,2.07807594079051,0.508971320643075,0.713422259705341,1102956.80564276,227131630914.804,476583.288539164,1948720,447578698433.367,669013.22739791,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.211237602378102
"2465",141,2019,43,0.271790425955394,0.011354372171634,0.106556896405789,0.531822618466874,0.0354828839781879,0.188369010132208,254872.04467011,9984796612.28653,99923.9541465735,498718,31202903549.7594,176643.436192119,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.0488129356960118
"2466",141,2021,42,0.688644826195801,0.0941852858747171,0.306896213522939,1.72281907201632,0.945931143752786,0.972589915510533,645778.136912086,82824563887.2502,287792.570938254,1615577,831831997122.211,912048.242760333,"BlackSeaBass","CENTROPRISTIS STRIATA",0.145,0.123679027693211
"2467",142,1973,40,0,0,0,0.0607645395628497,0.00327477130368892,0.0572256175474666,0,0,0,56982,2879765162.24946,53663.443443833,"SouthernDemersals","ORTHOPRISTIS CHRYSOPTERA",0.15,0
"2468",143,1963,33,1.86747462836725,0.800416196132686,0.894659821458797,3.3874730979737,2.06809888293451,1.43808862137718,2115571.18740146,1027215903767.01,1013516.60261044,3837504,2654099296562.65,1629140.66199412,"Scup","STENOTOMUS CHRYSOPS",0.15,0.391667117183466
"2469",143,1964,32,3.48543055495294,6.28913222215033,2.50781423198576,187.551425148691,43203.8798505326,207.855430168501,3268469.84758148,5530530896532.34,2351708.08063678,175876744,37992585292116024,194916867.643916,"Scup","STENOTOMUS CHRYSOPS",0.15,0.605109471345996
"2470",143,1965,29,0.924549978044314,0.240241592250377,0.490144460593381,5.17367782553376,4.62010949979054,2.14944399782607,866998.690169216,211263414671.626,459634.000778474,4851627,4062827339511.35,2015645.63837778,"Scup","STENOTOMUS CHRYSOPS",0.15,0.160512148966027
"2471",143,1966,34,0.413198869027378,0.027468542960625,0.165736365836303,1.38685403456055,0.149723386193031,0.386941062945031,387478.110143838,24155260242.6477,155419.62631099,1300525,131663603820.827,362854.79715835,"Scup","STENOTOMUS CHRYSOPS",0.15,0.0717359147616976
"2472",143,1967,43,0.731122839443727,0.0877769286791513,0.296271714274501,2.01933853491042,0.406415690062559,0.637507403927639,685611.983347132,77189189051.0738,277829.424379553,1893639,357393429066.431,597823.911420772,"Scup","STENOTOMUS CHRYSOPS",0.15,0.126931048514536
"2473",143,1968,40,0.344367863043406,0.121011393272533,0.347866918910857,17.1337125301104,299.560110453315,17.307804899909,322931.689238215,106414879777.697,326212.936251304,16067175,263426874759559,16230430.5167657,"Scup","STENOTOMUS CHRYSOPS",0.15,0.0597860873339246
"2474",143,1969,38,0.980500020729425,0.827632132321183,0.909742893526068,25.6442919966944,566.964001493195,23.8110058899912,919465.960597919,727802329015.151,853113.315459999,24047989,498576244976389,22328820.949087,"Scup","STENOTOMUS CHRYSOPS",0.15,0.170225698043303
"2475",143,1970,42,0.142212067980493,0.00767326649642324,0.0875971831534738,1.1026097950592,0.700135370605383,0.836740922033447,133359.666425121,6747709530.78887,82144.4430913551,1033975,615684352326.157,784655.562859372,"Scup","STENOTOMUS CHRYSOPS",0.15,0.0246895951355023
"2476",143,1971,46,0.22581499215961,0.0336385324224458,0.18340810348086,7.40562744081404,45.2194943933082,6.72454417736312,211758.48474637,29581019495.9985,171991.335525946,6944643,39765074422660.8,6305955.47261958,"Scup","STENOTOMUS CHRYSOPS",0.15,0.0392039916943768
"2477",143,1972,44,1.8572092134519,1.11119515748527,1.0541324193313,27.8341551131528,204.250276729219,14.291615609483,1741601.85351908,977161702675.76,988514.897548722,26101538,179613407092592,13401992.6538031,"Scup","STENOTOMUS CHRYSOPS",0.15,0.322432155113178
"2478",143,1973,40,0.565933254909775,0.0700146110026009,0.264602741865236,4.56963008442517,3.77476106620119,1.94287443397693,530705.102354627,61569379634.7285,248131.778768316,4285180,3319445666943.72,1821934.59458448,"Scup","STENOTOMUS CHRYSOPS",0.15,0.0982523011996138
"2479",143,1974,37,0.247533141711396,0.00876374677579027,0.0936148854391772,1.76216047272956,0.248759143460467,0.498757599902464,232124.725254133,7706655004.35638,87787.556090578,1652470,218753570462.006,467710.990315607,"Scup","STENOTOMUS CHRYSOPS",0.15,0.0429745037693396
"2480",143,1975,40,5.40038485992471,2.55212030158289,1.59753569649723,90.7963509898831,914.611137242742,30.2425385383361,5064222.28235667,2244281036079.99,1498092.46579775,85144469,804289840658506,28360004.2429212,"Scup","STENOTOMUS CHRYSOPS",0.15,0.937566815959151
"2481",143,1976,42,1.10182044302232,0.108675329056643,0.329659413723684,11.6346979087796,17.699759248037,4.20710818116637,1033234.44225557,95566803782.8408,309138.809894262,10910462,15564796847121,3945224.56231848,"Scup","STENOTOMUS CHRYSOPS",0.15,0.191288271358041
"2482",143,1977,37,3.44100222562077,0.754908486034326,0.868854697883556,64.9260780786158,949.928892783734,30.8209164818915,3226807.08812863,663850680601.495,814770.323834573,60884567,835347533725873,28902379.3782774,"Scup","STENOTOMUS CHRYSOPS",0.15,0.597396219725828
"2483",143,1978,52,2.93167878182428,0.94187124087802,0.970500510498588,25.4760537015521,53.2789897770124,7.29924583618146,2749187.95543653,828261803732.616,910088.898807482,23890223,46852425531777,6844883.16421669,"Scup","STENOTOMUS CHRYSOPS",0.15,0.508972010733382
"2484",143,1979,51,0.716137542612771,0.0980209190654551,0.313082926818846,28.4477802659838,198.42200102238,14.0862344514913,671559.489666133,86197539223.0889,293594.174368445,26676966,174488143744391,13209396.0401069,"Scup","STENOTOMUS CHRYSOPS",0.15,0.124329434481384
"2485",143,1980,36,2.28339847999858,1.53649643097236,1.23955493261588,23.1522823712108,108.677230503554,10.4248371931438,2141261.73631066,1351162717485.19,1162395.25011297,21711102,95568475875352.3,9775913.04561126,"Scup","STENOTOMUS CHRYSOPS",0.15,0.396423347221976
"2486",143,1981,37,6.11950928561588,7.6945716804436,2.77390909736487,139.578530951277,9729.09771531481,98.6361886698529,5738582.72792369,6766444862519.68,2601239.10137451,130890062,8555564362349098,92496293.7762865,"Scup","STENOTOMUS CHRYSOPS",0.15,1.06241480653053
"2487",143,1982,37,1.66658362304489,0.710606761257382,0.842974946992721,30.6833437333754,370.272177117008,19.2424576683179,1562842.30441908,624892673519.751,790501.532901582,28773370,325609582266302,18044655.2271386,"Scup","STENOTOMUS CHRYSOPS",0.15,0.289337434556404
"2488",143,1983,37,0.715850459817211,0.0805025663606706,0.283729741762598,8.44817796809016,13.9595784768307,3.7362519289832,671290.277169641,70792267483.2248,266068.163227442,7922297,12275760365916.3,3503678.11962176,"Scup","STENOTOMUS CHRYSOPS",0.15,0.124279593718266
"2489",143,1984,35,0.801643222166616,0.264305856319056,0.514106853017012,9.64125264599094,29.6261290384627,5.44298898018935,751742.620849615,232425023496.673,482104.784768491,9041105,26052596161804,5104174.38591238,"Scup","STENOTOMUS CHRYSOPS",0.15,0.139174170515038
"2490",143,1985,34,2.90514275757708,1.06595500211102,1.03245096838108,50.1337607456439,880.655074915339,29.6758331798003,2724303.74278067,937378459420.04,968183.071231903,47013040,774429592027564,27828575.0987643,"Scup","STENOTOMUS CHRYSOPS",0.15,0.504365062079354
"2491",143,1986,38,0.388380629448986,0.0119567048265402,0.109346718407734,2.79544989668686,0.482906859487677,0.694915001628024,364204.75368096,10514475308.8509,102540.115607751,2621439,424658158265.091,651658.007136482,"Scup","STENOTOMUS CHRYSOPS",0.15,0.0674271926126712
"2492",143,1987,32,0.144923376967129,0.00592168280346233,0.0769524710679412,0.927075843008101,0.239940377540609,0.489837092859054,132797.676730734,4972207042.85885,70513.8783705651,849508,201468615369.955,448852.554153315,"Scup","STENOTOMUS CHRYSOPS",0.15,0.0245855509488551
"2493",143,1988,31,0.0984971792228216,0.00652922975025323,0.0808036493622239,2.38146213423265,4.58842207604053,2.14206024099243,90606.4935305151,5525009273.77335,74330.4061187167,2190681,3882705233511.98,1970458.12782509,"Scup","STENOTOMUS CHRYSOPS",0.15,0.0167744693870539
"2494",143,1989,33,0.227066883792335,0.0127650273238719,0.112982420419603,2.43554209413086,1.75273716825272,1.32390980366969,212932.448763007,11225297150.0756,105949.502830715,2283935,1541320283962.47,1241499.2082005,"Scup","STENOTOMUS CHRYSOPS",0.15,0.0394213339917249
