"","doy","t","temp","seas","thresh"
"8237",202,2004-07-20,22.2009459459459,22.2059,23.6565
"8238",203,2004-07-21,22.5936486486486,22.2834,23.7291
"8239",204,2004-07-22,23.0451351351351,22.3571,23.7982
"8240",205,2004-07-23,23.147027027027,22.4272,23.8621
"8241",206,2004-07-24,22.947027027027,22.4938,23.9226
"8242",207,2004-07-25,22.1686486486486,22.5561,23.9755
"8243",208,2004-07-26,21.5398648648649,22.614,24.0255
"8244",209,2004-07-27,21.4478378378378,22.6676,24.0688
"8245",210,2004-07-28,21.5190540540541,22.7176,24.1085
"8246",211,2004-07-29,22.3856756756757,22.7638,24.145
"8247",212,2004-07-30,22.5947297297297,22.8058,24.1784
"8248",213,2004-07-31,23.0163513513514,22.8442,24.2094
"8249",214,2004-08-01,23.1514864864865,22.8792,24.2381
"8250",215,2004-08-02,22.7986486486486,22.9109,24.2642
"8251",216,2004-08-03,23.175,22.939,24.2866
"8252",217,2004-08-04,23.177027027027,22.9629,24.3071
"8253",218,2004-08-05,23.1882432432432,22.9831,24.3261
"8254",219,2004-08-06,22.1801351351351,23.0003,24.3447
"8255",220,2004-08-07,21.8235135135135,23.0146,24.3589
"8256",221,2004-08-08,21.6856756756757,23.0253,24.3711
"8257",222,2004-08-09,21.7583783783784,23.0322,24.3805
"8258",223,2004-08-10,22.0236486486486,23.0356,24.3847
"8259",224,2004-08-11,22.2666216216216,23.0355,24.3829
"8260",225,2004-08-12,22.2533783783784,23.0319,24.3766
"8261",226,2004-08-13,22.1695945945946,23.0245,24.3652
"8262",227,2004-08-14,22.2264864864865,23.0131,24.3476
"8263",228,2004-08-15,22.2764864864865,22.998,24.3265
"8264",229,2004-08-16,21.9725675675676,22.9788,24.3033
"8265",230,2004-08-17,22.0759459459459,22.9553,24.2763
"8266",231,2004-08-18,22.3341891891892,22.9274,24.2454
"8267",232,2004-08-19,22.4887837837838,22.8958,24.2108
"8268",233,2004-08-20,22.7341891891892,22.8613,24.1715
"8269",234,2004-08-21,22.7160810810811,22.8237,24.1291
"8270",235,2004-08-22,22.2801351351351,22.7831,24.0854
"8271",236,2004-08-23,22.217972972973,22.7397,24.0362
"8272",237,2004-08-24,21.8047297297297,22.6938,23.9852
"8273",238,2004-08-25,21.7751351351351,22.6461,23.932
"8274",239,2004-08-26,21.7862162162162,22.5965,23.8774
"8275",240,2004-08-27,21.8410810810811,22.545,23.8217
"8276",241,2004-08-28,21.9624324324324,22.4908,23.763
"8277",242,2004-08-29,22.6112162162162,22.4338,23.7022
"8278",243,2004-08-30,22.8024324324324,22.3741,23.6391
"8279",244,2004-08-31,23.0128378378378,22.3122,23.575
"8280",245,2004-09-01,23.0327027027027,22.2481,23.5093
"8281",246,2004-09-02,22.867027027027,22.1819,23.4414
"8282",247,2004-09-03,22.7941891891892,22.1135,23.3709
"8283",248,2004-09-04,22.6922972972973,22.0431,23.292
"8284",249,2004-09-05,22.2964864864865,21.9708,23.2087
"8285",250,2004-09-06,22.127027027027,21.8965,23.1234
"8286",251,2004-09-07,22.337972972973,21.8208,23.0376
"8287",252,2004-09-08,22.5333783783784,21.7447,22.9506
"8288",253,2004-09-09,22.6622972972973,21.6683,22.8636
"8289",254,2004-09-10,22.7189189189189,21.5912,22.7794
"8290",255,2004-09-11,22.757972972973,21.5127,22.6947
"8291",256,2004-09-12,22.4004054054054,21.4324,22.6098
"8292",257,2004-09-13,22.3627027027027,21.3505,22.5255
"8293",258,2004-09-14,22.3295945945946,21.267,22.4399
"8294",259,2004-09-15,21.7440540540541,21.1813,22.3524
"8295",260,2004-09-16,21.8686486486486,21.0937,22.2631
"8296",261,2004-09-17,22.3068918918919,21.004,22.172
"8297",262,2004-09-18,22.2758108108108,20.9125,22.0803
"8298",263,2004-09-19,21.3128378378378,20.8184,21.9843
"8299",264,2004-09-20,21.2782432432432,20.7215,21.8887
"8300",265,2004-09-21,21.1183783783784,20.6222,21.7902
"8301",266,2004-09-22,21.1318918918919,20.5208,21.6915
"8302",267,2004-09-23,21.1795945945946,20.4174,21.5929
"8303",268,2004-09-24,21.0147297297297,20.312,21.4923
"8304",269,2004-09-25,20.7581081081081,20.2045,21.3918
"8305",270,2004-09-26,20.5908108108108,20.0951,21.2913
"8306",271,2004-09-27,20.5382432432432,19.984,21.188
"8307",272,2004-09-28,20.4394594594595,19.871,21.0844
"8308",273,2004-09-29,19.8582432432432,19.7565,20.9805
"8309",274,2004-09-30,19.8882432432432,19.6402,20.8759
"8310",275,2004-10-01,20.1217567567568,19.5223,20.7708
"8311",276,2004-10-02,20.0752702702703,19.4029,20.6598
"8312",277,2004-10-03,19.4716216216216,19.2818,20.5454
"8313",278,2004-10-04,19.4527027027027,19.1593,20.4278
"8314",279,2004-10-05,19.6482432432432,19.0356,20.3151
"8315",280,2004-10-06,19.4604054054054,18.9108,20.2021
"8316",281,2004-10-07,19.4052702702703,18.7853,20.0856
"8317",282,2004-10-08,19.3693243243243,18.6588,19.9705
"8318",283,2004-10-09,19.3683783783784,18.5313,19.8531
"8319",284,2004-10-10,19.067027027027,18.4028,19.7354
"8320",285,2004-10-11,18.4509459459459,18.2736,19.6143
"8321",286,2004-10-12,18.392027027027,18.1439,19.4934
"8322",287,2004-10-13,18.4193243243243,18.0142,19.3716
"8323",288,2004-10-14,18.3827027027027,17.8846,19.2477
"8324",289,2004-10-15,17.7787837837838,17.7552,19.1255
"8325",290,2004-10-16,17.5421621621622,17.6262,19.0049
"8326",291,2004-10-17,16.9081081081081,17.4974,18.8863
"8327",292,2004-10-18,16.6695945945946,17.3691,18.7616
"8328",293,2004-10-19,16.6191891891892,17.2411,18.6358
"8329",294,2004-10-20,16.3217567567568,17.1136,18.5129
"8330",295,2004-10-21,16.1464864864865,16.9867,18.392
"8331",296,2004-10-22,16.0221621621622,16.8604,18.2732
"8332",297,2004-10-23,15.8709459459459,16.7347,18.1541
"8333",298,2004-10-24,15.6645945945946,16.6093,18.0344
"8334",299,2004-10-25,15.0193243243243,16.4844,17.9164
"8335",300,2004-10-26,15.1477027027027,16.3603,17.7972
"8336",301,2004-10-27,15.252972972973,16.2367,17.676
"8337",302,2004-10-28,15.0093243243243,16.114,17.555
"8338",303,2004-10-29,14.9767567567568,15.9921,17.4349
"8339",304,2004-10-30,14.8133783783784,15.871,17.3141
"8340",305,2004-10-31,14.8202702702703,15.7508,17.1894
"8341",306,2004-11-01,14.6277027027027,15.6318,17.0643
"8342",307,2004-11-02,14.722027027027,15.5139,16.9423
"8343",308,2004-11-03,14.8187837837838,15.3976,16.8218
"8344",309,2004-11-04,14.5860810810811,15.2832,16.703
"8345",310,2004-11-05,14.7262162162162,15.1706,16.5854
"8346",311,2004-11-06,14.7863513513514,15.0597,16.4704
"8347",312,2004-11-07,14.6025675675676,14.9501,16.3581
"8348",313,2004-11-08,14.4139189189189,14.8418,16.2466
"8349",314,2004-11-09,14.0202702702703,14.7347,16.1381
"8350",315,2004-11-10,13.6255405405405,14.6291,16.0299
"8351",316,2004-11-11,13.552972972973,14.5251,15.9243
"8352",317,2004-11-12,13.2724324324324,14.4226,15.8186
"8353",318,2004-11-13,13.5752702702703,14.3216,15.7146
"8354",319,2004-11-14,13.5375675675676,14.2219,15.6127
"8355",320,2004-11-15,13.2375675675676,14.1229,15.5101
"8356",321,2004-11-16,12.9789189189189,14.0244,15.4081
"8357",322,2004-11-17,12.635,13.9267,15.3038
"8358",323,2004-11-18,12.5372972972973,13.8296,15.2081
"8359",324,2004-11-19,12.5309459459459,13.7332,15.1161
"8360",325,2004-11-20,12.4045945945946,13.6376,15.0259
"8361",326,2004-11-21,12.4125675675676,13.5426,14.9349
"8362",327,2004-11-22,12.3658108108108,13.4482,14.846
"8363",328,2004-11-23,12.2522972972973,13.3544,14.7583
"8364",329,2004-11-24,12.3832432432432,13.2613,14.6757
"8365",330,2004-11-25,12.5893243243243,13.1689,14.5929
"8366",331,2004-11-26,12.4148648648649,13.0772,14.5128
"8367",332,2004-11-27,12.1218918918919,12.9862,14.4357
"8368",333,2004-11-28,12.145,12.896,14.3608
"8369",334,2004-11-29,12.152972972973,12.8068,14.2842
"8370",335,2004-11-30,11.9937837837838,12.7187,14.2057
"8371",336,2004-12-01,11.9482432432432,12.6317,14.1318
"8372",337,2004-12-02,11.9783783783784,12.5457,14.0588
"8373",338,2004-12-03,12.0294594594595,12.4607,13.9864
"8374",339,2004-12-04,12.0309459459459,12.376,13.9132
"8375",340,2004-12-05,11.9701351351351,12.291,13.8421
"8376",341,2004-12-06,11.8118918918919,12.206,13.7688
"8377",342,2004-12-07,11.9278378378378,12.1213,13.695
"8378",343,2004-12-08,11.8386486486486,12.0372,13.6235
"8379",344,2004-12-09,11.5737837837838,11.9535,13.5503
"8380",345,2004-12-10,11.4308108108108,11.8699,13.4759
"8381",346,2004-12-11,11.3116216216216,11.7863,13.4027
"8382",347,2004-12-12,11.3582432432432,11.7024,13.3291
"8383",348,2004-12-13,11.2093243243243,11.618,13.2567
"8384",349,2004-12-14,11.0067567567568,11.5328,13.1829
"8385",350,2004-12-15,10.9417567567568,11.4471,13.1101
"8386",351,2004-12-16,10.8552702702703,11.3613,13.0379
"8387",352,2004-12-17,10.7666216216216,11.2756,12.9643
"8388",353,2004-12-18,10.4659459459459,11.1897,12.8911
"8389",354,2004-12-19,10.2948648648649,11.1036,12.8117
"8390",355,2004-12-20,10.1005405405405,11.0174,12.7285
"8391",356,2004-12-21,10.1763513513514,10.9312,12.6427
"8392",357,2004-12-22,10.1266216216216,10.8449,12.5572
"8393",358,2004-12-23,10.1367567567568,10.7587,12.4684
"8394",359,2004-12-24,10.0290540540541,10.6726,12.379
"8395",360,2004-12-25,9.9427027027027,10.5865,12.2903
"8396",361,2004-12-26,10.0648648648649,10.5004,12.2025
"8397",362,2004-12-27,9.87081081081081,10.4142,12.1133
"8398",363,2004-12-28,9.63364864864865,10.3279,12.0192
"8399",364,2004-12-29,9.62581081081081,10.2414,11.9217
"8400",365,2004-12-30,9.51094594594595,10.1545,11.8273
"8401",366,2004-12-31,9.6554054054054,10.0671,11.7366
"8402",1,2005-01-01,9.57837837837838,9.9792,11.6439
"8403",2,2005-01-02,9.39513513513513,9.8907,11.5492
"8404",3,2005-01-03,9.06905405405405,9.8017,11.4559
"8405",4,2005-01-04,9.08189189189189,9.7124,11.3645
"8406",5,2005-01-05,8.86054054054054,9.6234,11.2699
"8407",6,2005-01-06,9.28581081081081,9.5346,11.1727
"8408",7,2005-01-07,9.46337837837838,9.4459,11.0758
"8409",8,2005-01-08,9.62445945945946,9.3569,10.9777
"8410",9,2005-01-09,9.63351351351351,9.2676,10.8815
"8411",10,2005-01-10,9.57297297297297,9.1784,10.7858
"8412",11,2005-01-11,9.495,9.0892,10.6875
"8413",12,2005-01-12,9.12567567567568,9.0006,10.5919
"8414",13,2005-01-13,9.0077027027027,8.9133,10.4985
"8415",14,2005-01-14,8.64905405405405,8.8276,10.4075
"8416",15,2005-01-15,8.44405405405405,8.7434,10.3136
"8417",16,2005-01-16,8.51608108108108,8.6607,10.2215
"8418",17,2005-01-17,8.54594594594595,8.5793,10.1326
"8419",18,2005-01-18,8.50702702702703,8.4994,10.0449
"8420",19,2005-01-19,8.35378378378378,8.4214,9.9622
"8421",20,2005-01-20,8.22689189189189,8.3455,9.8801
"8422",21,2005-01-21,8.48702702702703,8.2715,9.7984
"8423",22,2005-01-22,8.48472972972973,8.1995,9.717
"8424",23,2005-01-23,8.29162162162162,8.1292,9.6372
"8425",24,2005-01-24,8.08216216216216,8.0602,9.5569
"8426",25,2005-01-25,7.91243243243243,7.9925,9.4738
"8427",26,2005-01-26,7.64364864864865,7.9262,9.3911
"8428",27,2005-01-27,7.33486486486486,7.8612,9.31
"8429",28,2005-01-28,6.98824324324324,7.798,9.2314
"8430",29,2005-01-29,6.80635135135135,7.7365,9.1561
"8431",30,2005-01-30,6.66472972972973,7.6764,9.0792
"8432",31,2005-01-31,6.21310810810811,7.6178,9.002
"8433",32,2005-02-01,6.40851351351351,7.5605,8.9284
"8434",33,2005-02-02,6.46324324324324,7.5047,8.857
"8435",34,2005-02-03,6.5095945945946,7.4504,8.7859
"8436",35,2005-02-04,6.53351351351351,7.3979,8.7153
"8437",36,2005-02-05,6.40878378378378,7.347,8.6481
"8438",37,2005-02-06,6.38148648648649,7.2976,8.5863
"8439",38,2005-02-07,6.2477027027027,7.2496,8.5263
"8440",39,2005-02-08,6.17405405405405,7.2033,8.4674
"8441",40,2005-02-09,6.21797297297297,7.1588,8.4098
"8442",41,2005-02-10,6.185,7.116,8.3526
"8443",42,2005-02-11,6.06635135135135,7.075,8.2985
"8444",43,2005-02-12,5.97810810810811,7.0358,8.2448
"8445",44,2005-02-13,5.86608108108108,6.998,8.1932
"8446",45,2005-02-14,5.75689189189189,6.9614,8.1422
"8447",46,2005-02-15,5.92256756756757,6.9257,8.0944
"8448",47,2005-02-16,6.14135135135135,6.8914,8.0485
"8449",48,2005-02-17,6.075,6.8589,8.0033
"8450",49,2005-02-18,5.95648648648649,6.828,7.9601
"8451",50,2005-02-19,5.76527027027027,6.7984,7.9199
"8452",51,2005-02-20,5.78054054054054,6.77,7.8842
"8453",52,2005-02-21,5.7172972972973,6.7428,7.8513
"8454",53,2005-02-22,6.03648648648649,6.7166,7.8203
"8455",54,2005-02-23,6.05783783783784,6.6917,7.7931
"8456",55,2005-02-24,5.96932432432432,6.6683,7.7695
"8457",56,2005-02-25,5.63391891891892,6.6465,7.7498
"8458",57,2005-02-26,5.8422972972973,6.6263,7.7331
"8459",58,2005-02-27,5.89135135135135,6.6069,7.7176
"8460",59,2005-02-28,5.90121621621622,6.5882,7.7051
"8461",61,2005-03-01,5.69905405405405,6.5538,7.6852
"8462",62,2005-03-02,5.72418918918919,6.5382,7.6777
"8463",63,2005-03-03,5.79297297297297,6.5239,7.6709
"8464",64,2005-03-04,5.77027027027027,6.5109,7.6653
"8465",65,2005-03-05,5.78081081081081,6.4994,7.661
"8466",66,2005-03-06,5.76756756756757,6.4892,7.6584
"8467",67,2005-03-07,5.67824324324324,6.4807,7.6572
"8468",68,2005-03-08,5.43472972972973,6.4743,7.6579
"8469",69,2005-03-09,5.20932432432432,6.4706,7.6596
"8470",70,2005-03-10,5.03,6.4695,7.6632
"8471",71,2005-03-11,4.98662162162162,6.4707,7.6673
"8472",72,2005-03-12,5.02851351351351,6.4744,7.6736
"8473",73,2005-03-13,5.0222972972973,6.4805,7.6827
"8474",74,2005-03-14,4.98648648648649,6.4896,7.6931
"8475",75,2005-03-15,5.21391891891892,6.5015,7.7052
"8476",76,2005-03-16,5.34594594594595,6.5162,7.7201
"8477",77,2005-03-17,5.19972972972973,6.5336,7.7376
"8478",78,2005-03-18,5.05986486486487,6.5531,7.7561
"8479",79,2005-03-19,5.02972972972973,6.5745,7.7764
"8480",80,2005-03-20,5.1,6.5973,7.7992
"8481",81,2005-03-21,5.30581081081081,6.6219,7.8231
"8482",82,2005-03-22,5.45202702702703,6.6485,7.8488
"8483",83,2005-03-23,5.49918918918919,6.6769,7.8774
"8484",84,2005-03-24,5.32797297297297,6.7073,7.908
"8485",85,2005-03-25,5.26635135135135,6.7395,7.9384
"8486",86,2005-03-26,4.9922972972973,6.7735,7.968
"8487",87,2005-03-27,4.92067567567568,6.8097,7.9973
"8488",88,2005-03-28,5.02689189189189,6.8483,8.0268
"8489",89,2005-03-29,5.30405405405405,6.8901,8.0594
"8490",90,2005-03-30,5.33810810810811,6.9354,8.0965
"8491",91,2005-03-31,5.18054054054054,6.9843,8.1388
"8492",92,2005-04-01,5.31567567567568,7.0372,8.1875
"8493",93,2005-04-02,5.34216216216216,7.0942,8.2393
"8494",94,2005-04-03,5.03013513513514,7.1552,8.296
"8495",95,2005-04-04,5.06486486486487,7.22,8.3576
"8496",96,2005-04-05,5.12648648648649,7.2886,8.4261
"8497",97,2005-04-06,5.44337837837838,7.3608,8.498
"8498",98,2005-04-07,5.95216216216216,7.4366,8.5756
"8499",99,2005-04-08,6.12175675675676,7.5157,8.6567
"8500",100,2005-04-09,6.4327027027027,7.5972,8.7406
"8501",101,2005-04-10,6.80972972972973,7.6811,8.8298
"8502",102,2005-04-11,6.86905405405405,7.7676,8.9216
"8503",103,2005-04-12,6.5672972972973,7.8564,9.017
"8504",104,2005-04-13,6.50608108108108,7.9474,9.113
"8505",105,2005-04-14,6.6122972972973,8.041,9.2113
"8506",106,2005-04-15,6.56581081081081,8.1369,9.3092
"8507",107,2005-04-16,6.69675675675676,8.2355,9.4102
"8508",108,2005-04-17,7.3777027027027,8.3366,9.514
"8509",109,2005-04-18,7.60027027027027,8.4402,9.6191
"8510",110,2005-04-19,7.74594594594595,8.5466,9.7265
"8511",111,2005-04-20,8.15945945945946,8.6556,9.8375
"8512",112,2005-04-21,8.13581081081081,8.7673,9.9529
"8513",113,2005-04-22,7.7327027027027,8.8814,10.0703
"8514",114,2005-04-23,7.63716216216216,8.998,10.1879
"8515",115,2005-04-24,7.92662162162162,9.1172,10.3108
"8516",116,2005-04-25,8.06891891891892,9.2386,10.4352
"8517",117,2005-04-26,9.00810810810811,9.3624,10.5632
"8518",118,2005-04-27,9.91472972972973,9.488,10.6967
"8519",119,2005-04-28,9.75256756756757,9.6153,10.8381
"8520",120,2005-04-29,9.32310810810811,9.7438,10.981
"8521",121,2005-04-30,9.26702702702703,9.8731,11.123
"8522",122,2005-05-01,9.80283783783784,10.0032,11.2632
"8523",123,2005-05-02,9.80702702702703,10.1341,11.4026
"8524",124,2005-05-03,10.2785135135135,10.266,11.5435
"8525",125,2005-05-04,10.625,10.3994,11.6836
"8526",126,2005-05-05,10.5981081081081,10.5342,11.8249
"8527",127,2005-05-06,10.4985135135135,10.6701,11.9639
"8528",128,2005-05-07,9.95297297297297,10.807,12.1081
"8529",129,2005-05-08,9.86972972972973,10.9453,12.2566
"8530",130,2005-05-09,9.88675675675676,11.0852,12.4077
"8531",131,2005-05-10,9.78878378378378,11.2275,12.5609
"8532",132,2005-05-11,9.87540540540541,11.373,12.7202
"8533",133,2005-05-12,10.2785135135135,11.5214,12.8875
"8534",134,2005-05-13,10.3014864864865,11.6727,13.06
"8535",135,2005-05-14,10.2293243243243,11.8263,13.2432
"8536",136,2005-05-15,10.4118918918919,11.9809,13.4284
"8537",137,2005-05-16,11.0866216216216,12.1361,13.6155
"8538",138,2005-05-17,10.8952702702703,12.2922,13.8019
"8539",139,2005-05-18,11.0945945945946,12.4493,13.9849
"8540",140,2005-05-19,11.1666216216216,12.6074,14.1689
"8541",141,2005-05-20,11.1213513513514,12.7666,14.3547
"8542",142,2005-05-21,11.3008108108108,12.9267,14.5382
"8543",143,2005-05-22,11.4644594594595,13.0875,14.7201
"8544",144,2005-05-23,11.5587837837838,13.2492,14.902
"8545",145,2005-05-24,11.48,13.4114,15.0861
"8546",146,2005-05-25,11.0768918918919,13.5746,15.2666
"8547",147,2005-05-26,11.1704054054054,13.7393,15.4558
"8548",148,2005-05-27,11.2413513513514,13.9058,15.6479
"8549",149,2005-05-28,11.2418918918919,14.0745,15.8384
"8550",150,2005-05-29,12.0039189189189,14.2451,16.0238
"8551",151,2005-05-30,12.717972972973,14.418,16.208
"8552",152,2005-05-31,13.1068918918919,14.5931,16.3904
"8553",153,2005-06-01,13.0085135135135,14.7699,16.5737
"8554",154,2005-06-02,12.77,14.948,16.7566
"8555",155,2005-06-03,12.8417567567568,15.1272,16.9412
"8556",156,2005-06-04,14.1456756756757,15.3075,17.126
"8557",157,2005-06-05,14.9932432432432,15.4892,17.3115
"8558",158,2005-06-06,15.5158108108108,15.6721,17.4993
"8559",159,2005-06-07,15.6302702702703,15.8562,17.688
"8560",160,2005-06-08,16.1268918918919,16.0412,17.8769
"8561",161,2005-06-09,16.7272972972973,16.2266,18.0719
"8562",162,2005-06-10,16.5660810810811,16.4114,18.2654
"8563",163,2005-06-11,16.4728378378378,16.5952,18.4526
"8564",164,2005-06-12,16.9433783783784,16.7777,18.6326
"8565",165,2005-06-13,18.3510810810811,16.9589,18.8057
"8566",166,2005-06-14,18.5743243243243,17.1393,18.9687
"8567",167,2005-06-15,18.5756756756757,17.3189,19.1288
"8568",168,2005-06-16,17.7122972972973,17.4977,19.2874
"8569",169,2005-06-17,17.8016216216216,17.6755,19.4496
"8570",170,2005-06-18,17.8660810810811,17.852,19.6142
"8571",171,2005-06-19,17.9651351351351,18.0276,19.7782
"8572",172,2005-06-20,17.7828378378378,18.2024,19.9399
"8573",173,2005-06-21,18.0602702702703,18.3767,20.1008
"8574",174,2005-06-22,17.9687837837838,18.5502,20.2629
"8575",175,2005-06-23,17.9072972972973,18.7225,20.423
"8576",176,2005-06-24,18.2514864864865,18.894,20.5845
"8577",177,2005-06-25,18.8293243243243,19.0644,20.7446
"8578",178,2005-06-26,19.0478378378378,19.2331,20.8997
"8579",179,2005-06-27,19.7701351351351,19.3993,21.0512
"8580",180,2005-06-28,20.5255405405405,19.5635,21.2015
"8581",181,2005-06-29,20.5063513513514,19.7258,21.3502
"8582",182,2005-06-30,19.6408108108108,19.8852,21.4969
"8583",183,2005-07-01,19.6545945945946,20.0412,21.6446
"8584",184,2005-07-02,19.8368918918919,20.1938,21.7904
"8585",185,2005-07-03,20.6243243243243,20.3433,21.9355
"8586",186,2005-07-04,20.5268918918919,20.4897,22.076
"8587",187,2005-07-05,20.4025675675676,20.6316,22.2143
"8588",188,2005-07-06,20.6418918918919,20.7683,22.3458
"8589",189,2005-07-07,20.4894594594595,20.8999,22.4716
"8590",190,2005-07-08,19.9622972972973,21.0263,22.5902
"8591",191,2005-07-09,19.9624324324324,21.1471,22.699
"8592",192,2005-07-10,20.2971621621622,21.2624,22.796
"8593",193,2005-07-11,20.4743243243243,21.3731,22.8911
"8594",194,2005-07-12,20.6844594594595,21.4791,22.9829
"8595",195,2005-07-13,20.6908108108108,21.5809,23.0736
"8596",196,2005-07-14,21.2193243243243,21.6788,23.1646
"8597",197,2005-07-15,21.7733783783784,21.7733,23.2536
"8598",198,2005-07-16,22.2595945945946,21.865,23.3404
"8599",199,2005-07-17,22.6716216216216,21.9541,23.426
"8600",200,2005-07-18,23.1543243243243,22.0407,23.5043
"8601",201,2005-07-19,23.7802702702703,22.1249,23.5815
"8602",202,2005-07-20,24.0991891891892,22.2059,23.6565
"8603",203,2005-07-21,24.3302702702703,22.2834,23.7291
"8604",204,2005-07-22,24.0822972972973,22.3571,23.7982
"8605",205,2005-07-23,23.7745945945946,22.4272,23.8621
"8606",206,2005-07-24,23.8809459459459,22.4938,23.9226
"8607",207,2005-07-25,23.5778378378378,22.5561,23.9755
"8608",208,2005-07-26,23.1368918918919,22.614,24.0255
"8609",209,2005-07-27,23.4859459459459,22.6676,24.0688
"8610",210,2005-07-28,23.1548648648649,22.7176,24.1085
"8611",211,2005-07-29,22.3695945945946,22.7638,24.145
"8612",212,2005-07-30,22.2656756756757,22.8058,24.1784
"8613",213,2005-07-31,22.432027027027,22.8442,24.2094
"8614",214,2005-08-01,22.6644594594595,22.8792,24.2381
"8615",215,2005-08-02,23.1459459459459,22.9109,24.2642
"8616",216,2005-08-03,23.8028378378378,22.939,24.2866
"8617",217,2005-08-04,24.272027027027,22.9629,24.3071
"8618",218,2005-08-05,24.2358108108108,22.9831,24.3261
"8619",219,2005-08-06,24.2505405405405,23.0003,24.3447
"8620",220,2005-08-07,24.3705405405405,23.0146,24.3589
"8621",221,2005-08-08,24.5393243243243,23.0253,24.3711
"8622",222,2005-08-09,24.4771621621622,23.0322,24.3805
"8623",223,2005-08-10,24.282972972973,23.0356,24.3847
"8624",224,2005-08-11,24.4587837837838,23.0355,24.3829
"8625",225,2005-08-12,24.9991891891892,23.0319,24.3766
"8626",226,2005-08-13,25.2085135135135,23.0245,24.3652
"8627",227,2005-08-14,25.1704054054054,23.0131,24.3476
"8628",228,2005-08-15,24.7737837837838,22.998,24.3265
"8629",229,2005-08-16,24.5110810810811,22.9788,24.3033
"8630",230,2005-08-17,24.5840540540541,22.9553,24.2763
"8631",231,2005-08-18,24.5132432432432,22.9274,24.2454
"8632",232,2005-08-19,24.4485135135135,22.8958,24.2108
"8633",233,2005-08-20,24.45,22.8613,24.1715
"8634",234,2005-08-21,24.6598648648649,22.8237,24.1291
"8635",235,2005-08-22,24.7448648648649,22.7831,24.0854
"8636",236,2005-08-23,24.2936486486486,22.7397,24.0362
"8637",237,2005-08-24,24.1193243243243,22.6938,23.9852
"8638",238,2005-08-25,24.0752702702703,22.6461,23.932
"8639",239,2005-08-26,23.867972972973,22.5965,23.8774
"8640",240,2005-08-27,23.5698648648649,22.545,23.8217
"8641",241,2005-08-28,23.5006756756757,22.4908,23.763
"8642",242,2005-08-29,23.5264864864865,22.4338,23.7022
"8643",243,2005-08-30,23.5218918918919,22.3741,23.6391
"8644",244,2005-08-31,23.3941891891892,22.3122,23.575
"8645",245,2005-09-01,23.4189189189189,22.2481,23.5093
"8646",246,2005-09-02,23.4441891891892,22.1819,23.4414
"8647",247,2005-09-03,23.4041891891892,22.1135,23.3709
"8648",248,2005-09-04,23.1713513513514,22.0431,23.292
"8649",249,2005-09-05,22.9122972972973,21.9708,23.2087
"8650",250,2005-09-06,22.7924324324324,21.8965,23.1234
"8651",251,2005-09-07,22.7921621621622,21.8208,23.0376
"8652",252,2005-09-08,22.9339189189189,21.7447,22.9506
"8653",253,2005-09-09,22.6168918918919,21.6683,22.8636
"8654",254,2005-09-10,22.4778378378378,21.5912,22.7794
"8655",255,2005-09-11,22.4975675675676,21.5127,22.6947
"8656",256,2005-09-12,22.6032432432432,21.4324,22.6098
"8657",257,2005-09-13,22.8516216216216,21.3505,22.5255
"8658",258,2005-09-14,22.8167567567568,21.267,22.4399
"8659",259,2005-09-15,22.8059459459459,21.1813,22.3524
"8660",260,2005-09-16,22.5201351351351,21.0937,22.2631
"8661",261,2005-09-17,22.5262162162162,21.004,22.172
"8662",262,2005-09-18,22.7818918918919,20.9125,22.0803
"8663",263,2005-09-19,23.0127027027027,20.8184,21.9843
"8664",264,2005-09-20,23.1783783783784,20.7215,21.8887
"8665",265,2005-09-21,22.92,20.6222,21.7902
"8666",266,2005-09-22,22.7844594594595,20.5208,21.6915
"8667",267,2005-09-23,22.5572972972973,20.4174,21.5929
"8668",268,2005-09-24,22.2610810810811,20.312,21.4923
"8669",269,2005-09-25,21.8516216216216,20.2045,21.3918
"8670",270,2005-09-26,21.5117567567568,20.0951,21.2913
"8671",271,2005-09-27,21.0739189189189,19.984,21.188
"8672",272,2005-09-28,21.2477027027027,19.871,21.0844
"8673",273,2005-09-29,20.977972972973,19.7565,20.9805
"8674",274,2005-09-30,20.6305405405405,19.6402,20.8759
"8675",275,2005-10-01,20.4862162162162,19.5223,20.7708
"8676",276,2005-10-02,20.3809459459459,19.4029,20.6598
"8677",277,2005-10-03,20.4833783783784,19.2818,20.5454
"8678",278,2005-10-04,20.5855405405405,19.1593,20.4278
"8679",279,2005-10-05,19.9858108108108,19.0356,20.3151
"8680",280,2005-10-06,19.6963513513513,18.9108,20.2021
"8681",281,2005-10-07,20.5924324324324,18.7853,20.0856
"8682",282,2005-10-08,20.3640540540541,18.6588,19.9705
"8683",283,2005-10-09,19.4472972972973,18.5313,19.8531
"8684",284,2005-10-10,19.6793243243243,18.4028,19.7354
"8685",285,2005-10-11,19.8312162162162,18.2736,19.6143
"8686",286,2005-10-12,19.6772972972973,18.1439,19.4934
"8687",287,2005-10-13,19.1687837837838,18.0142,19.3716
"8688",288,2005-10-14,19.0001351351351,17.8846,19.2477
"8689",289,2005-10-15,19.3281081081081,17.7552,19.1255
"8690",290,2005-10-16,19.2228378378378,17.6262,19.0049
"8691",291,2005-10-17,18.5059459459459,17.4974,18.8863
"8692",292,2005-10-18,18.1194594594595,17.3691,18.7616
